,Id,SalePrice
232,1693,166386.8178198317
233,1694,181561.05544501697
234,1695,164609.54380829315
235,1696,265306.68916590576
236,1697,171205.0673276618
237,1698,348585.2562619181
238,1699,311954.9738269481
239,1700,251349.529950182
240,1701,267771.9077603734
241,1702,245233.28642382927
242,1703,247636.26477393837
243,1704,268358.5242484661
244,1705,234199.78528512956
245,1706,443183.6284102547
246,1707,216351.65887888934
247,1708,206268.2854214623
248,1709,265510.9768403517
249,1710,216562.58697771205
250,1711,263482.7314388476
251,1712,263549.92391598196
252,1713,268013.98647139745
253,1714,219612.26384793723
254,1715,202841.94916967142
255,1716,180560.15236675384
256,1717,173429.93982280194
257,1718,134212.98680699497
258,1719,204859.64553552598
259,1720,241515.030840417
260,1721,163870.65174077667
261,1722,124372.00086548242
262,1723,152819.08414217478
263,1724,211600.03250710497
264,1725,240610.19252013287
265,1726,185671.22543791207
266,1727,159147.0482948004
267,1728,177182.04347287453
268,1729,166068.31063866185
269,1730,156792.87676627602
270,1731,118942.28250889835
271,1732,130140.63553943866
272,1733,118261.86940755727
273,1734,115442.64027819244
274,1735,129689.70562604148
275,1736,113040.33835510486
276,1737,301986.3273858713
277,1738,237073.9535286232
278,1739,248487.68651467824
279,1740,224566.97105982676
280,1741,192961.63363149436
281,1742,172008.89164486565
282,1743,175351.61782949945
283,1744,306204.0895584287
284,1745,218303.87096107163
285,1746,176878.04360281452
286,1747,214062.46152155803
287,1748,219066.31872962005
288,1749,145528.96396967993
289,1750,126453.26494886511
290,1751,244466.70527918753
291,1752,119565.68941437968
292,1753,149475.79176366955
293,1754,191303.76740198908
294,1755,164688.9769508745
295,1756,126665.27625192526
296,1757,121951.68299880913
297,1758,142128.55634777274
298,1759,155763.6192179097
299,1760,163439.16544205925
300,1761,142410.17524755365
301,1762,169853.4209226298
302,1763,177465.90799055973
303,1764,114703.75428540245
304,1765,168421.61012887067
305,1766,180524.4219264926
306,1767,222347.0437531367
307,1768,144466.96370179343
308,1769,175338.25841328164
309,1770,150630.13952624006
310,1771,122517.97140103369
311,1772,132172.84259146568
312,1773,126917.29561702558
313,1774,136386.40694836658
314,1775,139089.76259575778
315,1776,124574.46186575636
316,1777,112220.7357188904
317,1778,140471.8497048502
318,1779,115563.40113341407
319,1780,178866.7241995119
320,1781,128142.96322786977
321,1782,85833.75137598894
322,1783,141362.84617332232
323,1784,106808.96319510858
324,1785,117860.26579744041
325,1786,132351.78164730527
326,1787,163481.66509045358
327,1788,56982.65040892958
328,1789,95588.61641901638
329,1790,75761.09281670276
330,1791,180558.19307447353
331,1792,159002.60114787566
332,1793,129299.46101106527
333,1794,151222.7281949319
334,1795,132648.31375095077
335,1796,120661.74156051705
336,1797,112573.36734987458
337,1798,122075.18819037739
338,1799,108456.83699027247
339,1800,129113.43975684553
340,1801,132707.00521353268
341,1802,130622.25242421884
342,1803,149316.8571067456
343,1804,140796.82536849056
344,1805,135617.02966462146
345,1806,122485.95099587998
346,1807,128487.2788043346
347,1808,119978.96269913277
348,1809,122877.58928327392
349,1810,141264.6464747493
350,1811,92852.20953992767
351,1812,97301.13481223551
352,1813,123423.81979013035
353,1814,96278.88501613344
354,1815,53030.51385803296
355,1816,99144.40415711934
356,1817,107176.17103536322
357,1818,142468.57333956682
358,1819,122193.18353790655
359,1820,56839.23255317496
360,1821,108725.48291221376
361,1822,149574.4536543076
362,1823,44936.35170247252
363,1824,128418.60213604398
364,1825,133882.76241225257
365,1826,102807.6626957414
366,1827,100974.25153701816
367,1828,136451.28003274032
368,1829,115161.24905575564
369,1830,140926.4945223257
370,1831,140111.9759600263
371,1832,76505.18540035209
372,1833,138895.5370017287
373,1834,119197.22266993625
374,1835,119296.66157994067
375,1836,125172.63738935835
376,1837,84720.65740474961
377,1838,127544.53559804127
378,1839,94745.01021039097
379,1840,149725.661948458
380,1841,141004.68592472843
381,1842,81408.76759736818
382,1843,129923.03011728417
383,1844,137370.9667149157
384,1845,137365.8568818707
385,1846,152469.76535166136
386,1847,159032.07411681055
387,1848,54430.093261197246
388,1849,109298.73629670001
389,1850,117702.46979154747
390,1851,156279.16014657237
391,1852,125366.48011545413
392,1853,127802.38019461038
393,1854,169038.29133042836
394,1855,141580.99362637268
395,1856,219938.69674850552
396,1857,149567.29417193515
397,1858,135010.84412081516
398,1859,115783.4336260806
399,1860,147652.6909868624
400,1861,115356.77171108978
401,1862,303326.72882469074
402,1863,284156.3714514506
403,1864,284209.7982005187
404,1865,346872.0827707515
405,1866,342977.6992660516
406,1867,234313.35509365486
407,1868,298671.9572849442
408,1869,198881.1805550859
409,1870,228799.95615074088
410,1871,255729.54813412827
411,1872,170669.8319399167
412,1873,236073.1058651177
413,1874,148197.75691332153
414,1875,198771.5513097503
415,1876,196224.6217953631
416,1877,208406.91857785388
417,1878,202391.33967810933
418,1879,127574.10491297062
419,1880,133777.17404906056
420,1881,240647.23447669102
421,1882,248469.5548089867
422,1883,185793.80720031078
423,1884,205988.47688112475
424,1885,244582.38379398163
425,1886,299015.77236258273
426,1887,211774.2177750129
427,1888,262520.740437124
428,1889,162140.09811524
429,1890,120221.00613670972
430,1891,133885.55305753666
431,1892,100907.4763711471
432,1893,128067.12348987012
433,1894,124258.19974416017
434,1895,132065.17744778775
435,1896,128204.26770335955
436,1897,114903.60919319026
437,1898,110532.4961823845
438,1899,157734.46575265695
439,1900,150071.85506549675
440,1901,170858.0797833408
441,1902,149544.73147958727
442,1903,210975.97198666263
443,1904,140224.54076038153
444,1905,195391.16226100634
445,1906,164709.66005043578
446,1907,206972.156856207
447,1908,109469.35991409673
448,1909,131941.57304022892
449,1910,119468.47918010024
450,1911,211352.116128499
451,1912,328219.914689553
452,1913,143794.17730628306
453,1914,59844.18868531061
454,1915,312277.78471975453
455,1916,62783.15279289882
456,1917,250107.7785980071
457,1918,139999.89128214156
458,1919,174216.3054062638
459,1920,154286.7371158277
460,1921,419454.306390411
461,1922,328562.32795700815
462,1923,226683.36988337626
463,1924,226510.02845308953
464,1925,197610.80176562516
465,1926,388916.8121278264
466,1927,132321.75833142776
467,1928,153511.90299630995
468,1929,125028.28286912433
469,1930,127675.97867559681
470,1931,144084.05993163388
471,1932,142143.07415692747
472,1933,187454.84377072114
473,1934,183952.3337394182
474,1935,171137.48368678184
475,1936,193808.6084226862
476,1937,183766.57182791838
477,1938,171867.32469614153
478,1939,243380.27364223212
479,1940,186920.85208457065
480,1941,168720.1292500819
481,1942,182846.95492481362
482,1943,213732.39072033323
483,1944,363970.4489046267
484,1945,394049.6750838449
485,1946,143160.5134124325
486,1947,306685.89744210197
487,1948,168949.41644889323
488,1949,242542.80523387075
489,1950,186437.05768669554
490,1951,243949.58115631324
491,1952,205779.70136605832
492,1953,163803.93613971001
493,1954,183962.68048503913
494,1955,137369.80669871074
495,1956,293400.5706343627
496,1957,152833.2869227346
497,1958,303206.7852103013
498,1959,141028.7804809679
499,1960,115417.40814604919
500,1961,118269.96582513646
501,1962,95648.94597548949
502,1963,103758.37637035345
503,1964,108583.8637315166
504,1965,145552.36299323037
505,1966,137871.17280275753
506,1967,277975.80936303583
507,1968,422148.67541061575
508,1969,387180.6598345321
509,1970,436116.5970435315
510,1971,448808.0251811726
511,1972,376412.5615000718
512,1973,256506.97410676174
513,1974,320824.6371544537
514,1975,536160.7493262033
515,1976,264854.38181072235
516,1977,349904.1088477992
517,1978,359462.9518228845
518,1979,336206.1688130849
519,1980,197526.88979835552
520,1981,344006.06635640835
521,1982,213499.5298692135
522,1983,198722.0458235036
523,1984,166756.90675602335
524,1985,217614.5663983919
525,1986,204969.89777221464
526,1987,176760.88265604505
527,1988,174276.60033121303
528,1989,191135.9831055615
529,1990,209710.02847482162
530,1991,232717.13289943428
531,1992,215902.5994624771
532,1993,166151.3294549761
533,1994,229886.6272418055
534,1995,186218.40698406144
535,1996,249984.84593123954
536,1997,312740.69122339174
537,1998,321607.28383341024
538,1999,270284.94658820936
539,2000,317959.33887412463
540,2001,266770.8217581482
541,2002,238255.58132947885
542,2003,252596.13169342693
543,2004,271149.45354903187
544,2005,221960.05054625397
545,2006,223004.00735657508
546,2007,242018.2946549276
547,2008,218654.92998291686
548,2009,193481.7485833764
549,2010,193769.11809548573
550,2011,142268.141985282
551,2012,169105.01610636772
552,2013,179463.94993085932
553,2014,183935.0900645436
554,2015,203687.66591689165
555,2016,193164.48363819267
556,2017,196378.73719500855
557,2018,118210.69656217996
558,2019,135443.13324907623
559,2020,106996.71402931481
560,2021,104687.68642461716
561,2022,180243.7543218024
562,2023,144601.8869393888
563,2024,255791.32753434815
564,2025,359205.23565596243
565,2026,173919.15672222117
566,2027,159731.24219504042
567,2028,150760.00839094672
568,2029,166245.33384739654
569,2030,266679.09070107643
570,2031,234775.83890007733
571,2032,250224.90451597355
572,2033,254745.31932302887
573,2034,168308.31118333136
574,2035,218127.6269011048
575,2036,198560.78684213158
576,2037,204075.397904692
577,2038,314940.8345328547
578,2039,224292.90058227294
579,2040,273401.59890929144
580,2041,286886.36539989576
581,2042,202904.70192106385
582,2043,173201.24971238995
583,2044,167452.73194799206
584,2045,210301.01094131425
585,2046,139920.89769892624
586,2047,147687.3324487378
587,2048,139979.50522157637
588,2049,140699.96292711826
589,2050,178139.02571135873
590,2051,104848.20116761507
591,2052,123867.01439296431
592,2053,145930.4099727519
593,2054,88059.35478183074
594,2055,156430.14888529893
595,2056,141746.2899956002
596,2057,112336.28341219015
597,2058,223455.99324226056
598,2059,130085.42305158185
599,2060,175927.42807195077
600,2061,170917.0838037852
601,2062,129192.29778099681
602,2063,113441.00552335754
603,2064,140360.79055283658
604,2065,119303.03492725192
605,2066,158576.40230991697
606,2067,110294.93733855992
607,2068,143029.63713988362
608,2069,85485.96544244653
609,2070,117361.21412857383
610,2071,95086.83747583239
611,2072,133987.5105525844
612,2073,136395.30083001655
613,2074,187589.3310680515
614,2075,148838.8961998756
615,2076,119239.45149444533
616,2077,155911.26910973518
617,2078,127850.19311876266
618,2079,130562.97330329426
619,2080,120411.50794618728
620,2081,129024.01224215397
621,2082,119898.02596567484
622,2083,146865.77484556337
623,2084,110326.55462888847
624,2085,116081.20450737097
625,2086,109842.87692407642
626,2087,121961.35718501025
627,2088,96076.83718149396
628,2089,75139.1323159417
629,2090,126455.74328014288
630,2091,116339.1046746426
631,2092,123067.80281285138
632,2093,113872.11679032238
633,2094,108918.71898685304
634,2095,149012.09381125975
635,2096,79192.06881080904
636,2097,98993.03036730488
637,2098,149454.42921804963
638,2099,53026.59305353992
639,2100,76640.78151933025
640,2101,116151.9839804343
641,2102,124542.68548511977
642,2103,102805.09075896477
643,2104,137549.01222055117
644,2105,128437.29416369923
645,2106,66265.15768570773
646,2107,197024.8986664893
647,2108,113482.61876341011
648,2109,109581.616929603
649,2110,129177.87376101608
650,2111,138088.3061657611
651,2112,137915.41091172828
652,2113,120206.95006111305
653,2114,116323.79231493238
654,2115,162308.32539304267
655,2116,115981.48634080138
656,2117,149968.6347635033
657,2118,125079.08225856528
658,2119,111881.74913787014
659,2120,112168.49504785429
660,2121,88367.17097708772
661,2122,117038.13393037539
662,2123,86115.07623784343
663,2124,154620.4300389074
664,2125,121051.13734655723
665,2126,148504.34617815277
666,2127,154137.632092242
667,2128,127824.99798755486
668,2129,92365.50390941945
669,2130,140149.92765651643
670,2131,133422.72448563972
671,2132,115480.69719677039
672,2133,122300.28403896799
673,2134,119167.30506266959
674,2135,94289.39496090716
675,2136,74870.58081233966
676,2137,108702.49598613293
677,2138,131497.59775271086
678,2139,151718.2640065913
679,2140,137499.25860536008
680,2141,153443.96282027202
681,2142,124446.40618705311
682,2143,145335.728222428
683,2144,121005.59082682662
684,2145,139064.7431710771
685,2146,169971.28451099433
686,2147,137164.9022527781
687,2148,130872.61483765816
688,2149,151336.8633300773
689,2150,232242.89960382867
690,2151,115929.84579254477
691,2152,177457.18713113057
692,2153,162710.18491715402
693,2154,105293.14469158901
694,2155,145821.7285999071
695,2156,255246.09838143695
696,2157,229229.7524016757
697,2158,237004.83944941018
698,2159,205900.56479881273
699,2160,173622.9410349365
700,2161,232960.0837747365
701,2162,401841.2381774058
702,2163,355372.6243160864
703,2164,246322.48876231178
704,2165,198528.6511050777
705,2166,155862.750685451
706,2167,218491.8741682008
707,2168,198318.97403574217
708,2169,196433.7209591834
709,2170,217847.00191040715
710,2171,153639.31793640766
711,2172,130466.90187435295
712,2173,163864.31877128535
713,2174,226418.79288246378
714,2175,296464.0711467479
715,2176,317657.23359398526
716,2177,235831.9809944019
717,2178,210213.65862615072
718,2179,137414.4205065745
719,2180,220491.8010596934
720,2181,191151.81298504592
721,2182,218057.50310815085
722,2183,185000.13374972553
723,2184,123688.03285682184
724,2185,123423.97032620544
725,2186,146179.84860999847
726,2187,150970.89513958423
727,2188,159015.25985095632
728,2189,274639.78813433583
729,2190,78191.62501926537
730,2191,80297.06260044909
731,2192,90136.7780785383
732,2193,107426.0903905251
733,2194,103054.37194151909
734,2195,108307.05609850242
735,2196,102158.1881548991
736,2197,117806.02961697344
737,2198,159032.66562015025
738,2199,175906.41412380993
739,2200,149925.9258970871
740,2201,143461.366035698
741,2202,210134.85197125195
742,2203,136909.26424626267
743,2204,178692.98484558729
744,2205,118558.80401688973
745,2206,137270.91390503568
746,2207,217506.0478600388
747,2208,256470.42710879145
748,2209,245236.92912823887
749,2210,119589.81949080064
750,2211,116084.18622128885
751,2212,120012.90289944281
752,2213,104993.46451694815
753,2214,132583.4992654904
754,2215,98675.55040315283
755,2216,144487.82785232217
756,2217,67267.83412956637
757,2218,74376.64856384174
758,2219,72013.3831565433
759,2220,67064.54680368213
760,2221,313099.57047771156
761,2222,273769.8200341482
762,2223,284155.23061058804
763,2224,205845.783482477
764,2225,119640.53087959565
765,2226,188120.20056923822
766,2227,199141.04457657717
767,2228,258693.96037678598
768,2229,246316.66737900782
769,2230,148151.73775537466
770,2231,211871.63993913107
771,2232,181380.69462591305
772,2233,179440.58265673174
773,2234,238929.01030968459
774,2235,219830.97838963068
775,2236,255771.44877429504
776,2237,331598.03383229714
777,2238,195482.2645003096
778,2239,112883.01084116251
779,2240,158194.26326981178
780,2241,153916.58084811442
781,2242,127265.97695780423
782,2243,128702.21444726734
783,2244,105038.08178140291
784,2245,99630.3836404389
785,2246,142765.41796455346
786,2247,112065.0420747087
787,2248,121696.88464879892
788,2249,121650.81422709922
789,2250,132650.2518780084
790,2251,98454.82760105585
791,2252,176453.85141859215
792,2253,151356.98596368177
793,2254,175219.41304090802
794,2255,185796.67791712124
795,2256,179336.9215736118
796,2257,205292.63084148627
797,2258,157849.56704083792
798,2259,175493.6119288211
799,2260,152064.8809660897
800,2261,187957.8917163297
801,2262,211733.61618648298
802,2263,373617.49417405983
803,2264,491657.2264046447
804,2265,176095.01262412904
805,2266,302816.4318058196
806,2267,385081.77619269997
807,2268,412713.259048707
808,2269,149200.8877601968
809,2270,196341.7647010086
810,2271,215279.62608667242
811,2272,191348.1386258825
812,2273,164780.176115739
813,2274,180356.40592524526
814,2275,160397.21033992554
815,2276,192302.55591020774
816,2277,182597.52329369885
817,2278,149566.73880400936
818,2279,122124.85510374345
819,2280,118365.35714148435
820,2281,169000.45138434845
821,2282,190647.5083114776
822,2283,105037.99532177915
823,2284,111064.75580268024
824,2285,140917.70132506592
825,2286,126072.27428135554
826,2287,348625.36444601574
827,2288,270361.9460229692
828,2289,374450.33020644076
829,2290,448680.59673413134
830,2291,317573.9686079596
831,2292,447165.3955631126
832,2293,478272.81139004696
833,2294,413506.2283644451
834,2295,470330.39432146214
835,2296,287191.0883554278
836,2297,325679.88303232286
837,2298,326618.76543758245
838,2299,360601.86888541345
839,2300,333976.0477904273
840,2301,289301.1830322642
841,2302,238669.69721234994
842,2303,236703.38022427424
843,2304,240004.4943533034
844,2305,187572.12050591284
845,2306,182980.91164109414
846,2307,189737.3995653519
847,2308,222213.15816749178
848,2309,276933.5087221646
849,2310,210165.41334766857
850,2311,194348.557377259
851,2312,174159.65361888034
852,2313,171597.0114222957
853,2314,169250.73963258273
854,2315,176206.04919563248
855,2316,185657.64137496587
856,2317,185001.13727453502
857,2318,177378.45956721433
858,2319,178504.3493753182
859,2320,181722.78671452645
860,2321,237273.58989715652
861,2322,170975.24500626727
862,2323,186004.2601330202
863,2324,174493.99182341504
864,2325,210729.68458628372
865,2326,171500.48048810213
866,2327,203795.9619347099
867,2328,222157.69698756715
868,2329,188419.19318308186
869,2330,179230.49139765403
870,2331,347534.01804306806
871,2332,403654.6684617499
872,2333,318707.4162619641
873,2334,245181.02993825037
874,2335,272633.62826563563
875,2336,315810.995056029
876,2337,195066.6272426232
877,2338,262055.7281930535
878,2339,216178.70255349815
879,2340,389042.1435708
880,2341,211631.48022142588
881,2342,230778.90389371797
882,2343,221328.1971687283
883,2344,212579.727992155
884,2345,231019.4818641822
885,2346,206838.28217255248
886,2347,192086.2741193262
887,2348,239130.93520308883
888,2349,176126.86323454554
889,2350,296508.7050893164
890,2351,250892.62119362334
891,2352,249104.53132645303
892,2353,233838.89491214653
893,2354,135041.81663358284
894,2355,145817.39930548263
895,2356,151322.04500807286
896,2357,188488.37678299722
897,2358,196186.8307589869
898,2359,135476.9869033257
899,2360,115733.04888647604
900,2361,146138.18613190544
901,2362,265428.8678116114
902,2363,140579.21656516023
903,2364,155947.5283388941
904,2365,216114.068751467
905,2366,189918.65228272523
906,2367,224085.35054385048
907,2368,216078.1099766428
908,2369,214864.52778352308
909,2370,168550.44576387177
910,2371,165485.6566552046
911,2372,192645.25564821225
912,2373,276270.1706427923
913,2374,308112.1088123566
914,2375,252896.44770674687
915,2376,276303.7978079831
916,2377,356864.3995399055
917,2378,140694.2604664638
918,2379,195013.9353957978
919,2380,147163.4691390609
920,2381,165446.9790829114
921,2382,200613.0765083383
922,2383,202672.7317715614
923,2384,248214.5834536461
924,2385,160302.7588585114
925,2386,132734.0785778064
926,2387,133469.50493446828
927,2388,99850.94501143365
928,2389,118532.94691941101
929,2390,146622.69123974085
930,2391,145233.56886986952
931,2392,110646.24977162565
932,2393,167494.0280088135
933,2394,138604.19676397712
934,2395,208950.16422183486
935,2396,142753.08124715756
936,2397,219513.78747726532
937,2398,133657.36950160647
938,2399,60255.84967363026
939,2400,58614.5652431779
940,2401,117530.16192171516
941,2402,136121.41056118155
942,2403,141319.6007070922
943,2404,152389.49341933156
944,2405,158887.33960690684
945,2406,139404.54937870507
946,2407,124961.97146652652
947,2408,144969.7655281587
948,2409,120348.46161537712
949,2410,164868.50219115365
950,2411,115978.49177319868
951,2412,156847.5160849748
952,2413,129518.18417734117
953,2414,148908.11085061528
954,2415,131675.2642935772
955,2416,124485.95892060056
956,2417,131613.81673996436
957,2418,130821.99964478106
958,2419,124477.05891728963
959,2420,124067.78992855521
960,2421,148842.29289644604
961,2422,110093.32719504565
962,2423,118706.05061087282
963,2424,156866.99988525306
964,2425,188466.89408968986
965,2426,131961.73248380423
966,2427,136535.9070202595
967,2428,176660.50065592304
968,2429,114550.93290103794
969,2430,133177.4375414548
970,2431,107608.18755861615
971,2432,144195.5504981512
972,2433,145539.3370242813
973,2434,137605.76572539023
974,2435,146286.92469632148
975,2436,108838.91729657423
976,2437,106369.8234899295
977,2438,124721.02084712358
978,2439,104757.39044285454
979,2440,121651.91607487759
980,2441,89366.21878090537
981,2442,96914.15978880234
982,2443,125499.152359757
983,2444,130297.06345247486
984,2445,85091.13859394407
985,2446,133229.89623909077
986,2447,177686.62637371913
987,2448,131178.62440386528
988,2449,111074.46093991272
989,2450,151592.89845931495
990,2451,120433.48947741167
991,2452,192354.9557264535
992,2453,93902.46304927501
993,2454,121472.20884344814
994,2455,118175.50210357876
995,2456,137668.9126747952
996,2457,132390.51757319274
997,2458,125528.92372940744
998,2459,109185.62710989892
999,2460,140023.7244652156
1000,2461,123256.51964244393
1001,2462,135930.23606834406
1002,2463,123971.30797983376
1003,2464,171445.13969476073
1004,2465,141019.33962356718
1005,2466,112593.76196724112
1006,2467,131488.28120616014
1007,2468,76310.95776389162
1008,2469,77125.39627807027
1009,2470,189138.05781644757
1010,2471,205600.6219476941
1011,2472,157252.38695868527
1012,2473,118720.19224791687
1013,2474,77087.72568726758
1014,2475,214403.95616874337
1015,2476,114921.05055939162
1016,2477,128402.64218093477
1017,2478,153541.03077794163
1018,2479,104000.9679473353
1019,2480,153165.51121572524
1020,2481,119259.00788066292
1021,2482,129669.42529647461
1022,2483,110893.2675030206
1023,2484,121647.07434970616
1024,2485,125351.63940733013
1025,2486,154571.9488869839
1026,2487,170748.16295436563
1027,2488,159979.96797899867
1028,2489,152907.49069599507
1029,2490,144905.24352684116
1030,2491,93198.62563526149
1031,2492,189118.07413734804
1032,2493,146387.9876384123
1033,2494,147178.9594036095
1034,2495,86109.22100079533
1035,2496,233638.55301337977
1036,2497,152629.29694446267
1037,2498,108088.63804070375
1038,2499,87463.3215901924
1039,2500,125167.16982847094
1040,2501,137640.51203676438
1041,2502,150500.6229331507
1042,2503,95676.31200517212
1043,2504,179943.33827071235
1044,2505,224187.81742047126
1045,2506,250593.75664968687
1046,2507,287461.6793673776
1047,2508,247198.73386512164
1048,2509,212840.16387671162
1049,2510,217694.2249418549
1050,2511,174824.94774192973
1051,2512,209117.8573308494
1052,2513,219150.12810889987
1053,2514,245923.53909519667
1054,2515,150147.51980056474
1055,2516,170069.8072552152
1056,2517,143501.20166868877
1057,2518,150757.85160815428
1058,2519,229086.20255701034
1059,2520,215436.68335646932
1060,2521,187700.67113377564
1061,2522,220755.5853725534
1062,2523,120543.40372592206
1063,2524,135707.3555057131
1064,2525,146772.0797242301
1065,2526,134926.4779087444
1066,2527,112032.15124208975
1067,2528,128719.45745310008
1068,2529,127681.65973170131
1069,2530,121102.81173926083
1070,2531,258235.70800184313
1071,2532,225025.43991113876
